objid,specobjid,class,run,rerun,camcol,field,ra,dec,redshift,dered_u,deVRad_u,psffwhm_u,extinction_u,dered_g,deVRad_g,psffwhm_g,extinction_g,dered_r,deVRad_r,psffwhm_r,extinction_r,dered_i,deVRad_i,psffwhm_i,extinction_i,dered_z,deVRad_z,psffwhm_z,extinction_z,u_g,g_r,r_i,i_z
1237662269145678190,5.468664168629686e+18,STAR,3910,301,6,85,223.154464420072,7.08017682830957,0.0005350923,21.66001,0.1093043,1.011669,0.114826,20.81793,0.1076449,1.098532,0.08947161,20.71994,0.07860775,1.112101,0.06189604,20.73507,0.1869165,1.161733,0.04599539,20.41221,1.098824,1.17703,0.03421212,0.8674335,0.1255665,0.0007667542,0.3346443
1237671128053711234,5.364949984939889e+18,STAR,5973,301,3,102,178.549434011489,3.39330718814297,0.0002258319,21.60887,0.1506745,1.274785,0.1177696,20.65147,0.09695667,1.254493,0.09176524,20.70078,0.08919401,1.102272,0.06348277,20.831,0.07429949,1.039271,0.0471745,20.56248,0.4726879,1.009943,0.03508916,0.9834023,-0.0210247,-0.1139069,0.2806034
1237663530254664512,7.176528718424461e+18,STAR,4204,301,3,73,116.245095968533,44.0301036483478,0.0001492673,25.96393,0.0005434157,1.342158,0.1824492,21.98036,0.1521341,1.302965,0.1421632,20.63256,1.38928e-05,1.127343,0.09834784,19.34033,0.0008289305,1.003859,0.07308298,18.68244,0.0001050498,1.134863,0.05436032,4.023857,1.391615,1.317499,0.6766148
1237665127460176211,7.263285409073091e+18,STAR,4576,301,2,295,157.852590456902,31.1950865470656,0.0004541834,21.06661,0.2093211,1.292657,0.08274,20.68472,0.1288286,1.211525,0.06447045,20.68235,0.136207,1.131725,0.04460036,20.72567,0.184005,0.9417728,0.03314285,20.89894,0.000579345,0.9094746,0.02465219,0.4001656,0.02223587,-0.03185844,-0.1647835
1237671764249215346,4.270758336457364e+18,STAR,6121,301,4,155,191.13700257942,-1.08140025645422,0.0003703876,21.51883,0.1520954,1.133027,0.1436613,20.91131,0.1499497,1.12808,0.1119399,20.68403,0.09805257,0.9443439,0.07743952,20.53922,0.08724587,0.8558028,0.05754586,20.03058,0.2440454,0.89659,0.04280355,0.6392384,0.2617798,0.1647091,0.5233746
1237654668662604077,4.3110994195233055e+18,STAR,2141,301,1,61,151.659910226944,-1.24451857475542,0.0006581933,21.39746,0.6340218,1.578303,0.2155805,20.84526,0.2360906,1.478274,0.1679789,20.59505,0.141126,1.186474,0.116207,20.54298,0.2674772,1.214703,0.08635425,20.09597,1.594378,1.419625,0.06423169,0.599802,0.3019829,0.08192253,0.4691334
1237664879417295205,7.273350338111099e+18,STAR,4518,301,4,165,152.652591817032,33.3572493317094,0.0005236111,21.56361,0.2357739,1.224528,0.07264242,20.88518,0.05774496,1.185953,0.05660248,20.72995,0.104324,1.186765,0.03915733,20.5888,0.0001682528,0.9439327,0.0290981,20.34844,1.636509,1.06304,0.02164364,0.6944695,0.1726723,0.1512127,0.2478142
1237668496313549497,6.026081388901716e+18,STAR,5360,301,5,118,163.502664179224,16.7814446463322,0.0002001148,22.27991,1.020894,1.18022,0.1301565,20.83177,0.05728898,1.204259,0.1014171,20.6434,0.06148587,1.053971,0.07015988,20.60543,0.1232306,1.003972,0.05213631,20.31845,0.07870362,0.9984069,0.03877984,1.476873,0.2196255,0.05599785,0.3003368
1237665128556921509,4.3606115272478106e+18,STAR,4576,301,4,646,219.790647445921,29.9485682685295,0.0001036107,25.69778,0.0001089772,1.1186,0.0516723,21.67567,0.001743024,1.276341,0.04026271,20.76175,0.08901216,1.057732,0.02785355,20.51148,0.1073848,0.9250906,0.02069817,20.46024,0.002315903,1.020291,0.01539564,4.03352,0.9263363,0.2574234,0.05654144
1237657584950444147,4.773886065277948e+18,STAR,2820,301,1,138,40.6873057017004,-0.959359149058824,0.0004570001,24.30234,0.005862403,1.360169,0.1396616,21.37122,0.03350553,1.255999,0.1088233,20.65184,0.08548481,0.9867239,0.07528348,20.38017,0.09839587,0.9910017,0.05594369,20.53488,8.356424e-05,1.083394,0.04161183,2.961954,0.7529259,0.2910004,-0.140377
1237674649386484045,4.265082657971655e+18,STAR,6793,301,2,48,167.837204492291,-0.762885892947962,0.0002363666,21.78738,0.8018046,1.276819,0.1691975,20.89932,0.09490078,1.104057,0.1318375,20.63221,0.000551953,0.9653567,0.0912046,20.43788,0.0721323,0.8826318,0.06777479,20.40281,0.1362693,1.015742,0.050412,0.9254265,0.3077393,0.217762,0.0524292
1237674651000242419,4.3247592142434673e+18,STAR,6793,301,5,96,174.95819228989,0.492965438194373,0.0005318845,21.77772,0.9455079,1.142684,0.08329054,20.71059,0.08098653,1.132187,0.06489942,20.67474,0.1164654,1.209802,0.04489712,20.64871,0.1023761,1.076241,0.03336337,20.51584,0.478401,1.066366,0.02481622,1.085527,0.05584908,0.03756714,0.1414146
1237664296367423815,5.296320118518993e+18,STAR,4382,301,6,42,195.065774382517,40.7936567013114,0.0002869453,21.30924,0.1100405,1.063407,0.06090853,20.68728,0.2072022,1.086646,0.04745951,20.67104,0.0329188,0.9393635,0.03283227,20.75216,0.1624464,0.9627947,0.0243979,20.58816,0.6054519,0.9934147,0.01814755,0.6354141,0.03086281,-0.07268524,0.1702538
1237680100773790012,8.849803183255736e+18,STAR,8062,301,4,49,22.8856155224843,2.65526484287088,3.743537e-05,21.78376,0.3278379,1.12278,0.09241594,20.97486,0.1244539,1.155689,0.07200988,20.72889,0.07195599,1.024651,0.0498161,20.71852,0.0001295311,0.9301995,0.0370187,20.57276,0.0980365,0.8997853,0.02753511,0.8293056,0.2681656,0.02316856,0.155241
1237665129089467242,4.347319256251388e+18,STAR,4576,301,5,580,208.908126040019,33.1900539257125,0.0002312189,24.7913,0.01361487,1.18091,0.07076567,21.33914,0.002204944,1.056893,0.05514013,20.73951,0.150311,1.170183,0.03814568,20.49351,0.1062006,1.037414,0.02834633,20.43927,0.4527901,0.9841749,0.02108446,3.467789,0.6166267,0.2558002,0.06149864
1237665025439957171,1.1551989092658205e+19,STAR,4552,301,4,70,179.462303743398,35.088114843551,0.0004587197,22.07529,1.680957,1.304746,0.07476456,21.11323,7.665404e-05,1.432959,0.05825604,20.69401,0.1989793,1.091163,0.04030126,20.5187,0.4097371,0.9603508,0.02994816,20.21374,0.001354533,1.095387,0.02227593,0.978569,0.4371777,0.1856594,0.3126354
1237674649386221957,4.320147305271677e+18,STAR,6793,301,2,44,167.236420466448,-0.819913356557596,0.0003303223,21.73835,0.2360595,1.271064,0.1581624,20.94542,0.08205229,1.145148,0.1232391,20.66245,0.0002191367,0.9447898,0.08525623,20.56916,0.06510933,0.869294,0.06335451,20.5814,0.03165511,1.007169,0.04712412,0.8278599,0.3209496,0.1151886,0.003993988
1237678832148283728,5.123995858241868e+18,STAR,7767,301,1,56,18.0793497045654,8.87322371303256,0.0003526473,21.7118,0.0007523882,1.455244,0.2844005,20.83936,0.1572585,1.34254,0.2216029,20.55948,0.1587809,1.035245,0.1533039,20.54846,3.441474e-05,0.885897,0.1139212,19.90667,0.2175011,1.165444,0.08473644,0.9352303,0.3481789,0.05040359,0.6709747
1237668297679110452,6.140914928801042e+18,STAR,5314,301,3,237,213.56267839145,17.3423166418971,0.0001202845,21.38603,0.1521158,1.318463,0.09593982,20.83402,0.03857379,1.255647,0.07475566,20.71367,0.06468545,1.009835,0.05171562,20.82003,0.0418506,0.9007729,0.03843025,20.38907,0.562974,1.065325,0.02858504,0.5731945,0.1433907,-0.09307098,0.4407978
1237674285393970736,1.400753944271022e+18,STAR,6708,301,4,139,82.6650783803433,0.682410458151856,3.098286e-05,23.49548,0.001079813,1.274173,0.5944337,21.81074,0.02390074,1.048786,0.4631788,20.40253,0.0002269355,1.094345,0.3204249,19.10106,0.008226233,1.009062,0.2381101,18.43379,0.04274129,0.9318777,0.1771101,1.816,1.550961,1.38378,0.7282734
1237664668438495429,9.93158080015082e+18,STAR,4469,301,3,340,164.176721776865,38.0805148335381,0.0005459482,21.80754,0.1330545,1.239193,0.06119701,20.93221,7.126394e-05,1.220631,0.0476843,20.75756,0.128145,1.144278,0.03298778,20.7294,0.0587316,0.9879485,0.02451345,20.75478,0.2322003,0.9989627,0.01823351,0.8888512,0.1893387,0.03663445,-0.01909447
1237648722316558605,4.548825933193433e+18,STAR,756,301,5,613,207.641268116585,0.77472731994825,4.75903e-05,21.66857,0.4221524,1.529816,0.1090641,20.67445,0.08156099,1.434809,0.08498203,20.67761,0.001533367,1.32694,0.05879017,20.78972,0.06593107,1.273719,0.0436874,20.38776,0.06621476,1.303735,0.0324954,1.0182,0.02302742,-0.09700966,0.4131546
1237648720145678896,4.3122085564747817e+18,STAR,756,301,1,256,154.097107320145,-0.889846686138585,0.0002871464,22.292,0.5869723,1.41557,0.2055693,20.82951,0.1315303,1.256869,0.1601782,20.61242,0.0004390492,1.100364,0.1108106,20.51155,0.0003297315,1.082433,0.08234412,20.31361,0.0005815327,1.218547,0.06124889,1.507883,0.2664566,0.1293297,0.2190418
1237678887985217999,8.885825388691083e+18,STAR,7780,301,1,92,28.4855907488273,-3.51159808391372,0.0001946444,22.24677,0.1520059,1.313113,0.1229158,20.99605,0.05447113,1.136535,0.09577513,20.688,0.0004244374,0.8344252,0.06625679,20.57328,0.0002382755,0.8609541,0.0492359,20.38576,0.002066063,1.055763,0.03662246,1.277863,0.3375664,0.1317406,0.2001305
1237667782301974780,6.744203215922024e+18,STAR,5194,301,3,526,195.13628133681,21.8765018476183,0.0005578028,22.18837,0.0004702374,1.284401,0.1145157,20.648,0.1040137,1.213686,0.08922985,20.71984,0.06284884,1.436652,0.0617288,21.01289,0.2466151,1.398951,0.04587111,20.74714,0.2472504,0.9261845,0.03411968,1.565649,-0.04434013,-0.2771854,0.277504
1237658191609790942,5.010392117350257e+18,STAR,2961,301,3,65,123.846878427613,29.3827927397839,6.85644e-05,20.96691,0.6639305,1.466414,0.1456703,20.45432,0.06559233,1.289696,0.1135053,20.68313,0.006784784,1.065161,0.07852246,20.64156,0.0002380809,1.197763,0.0583506,20.65708,0.4724384,1.188487,0.04340213,0.5447483,-0.1938286,0.06174469,-0.0005722046
1237657776609035177,4.224446357308723e+18,STAR,2864,301,6,72,118.523700842602,29.0525732334727,6.378809e-05,25.02827,0.000283532,1.256608,0.2475496,21.23162,0.0001572618,1.250545,0.1928889,20.58124,0.1521095,1.13091,0.1334397,20.32497,0.1712496,1.017602,0.09915998,20.18042,0.206857,0.9715492,0.07375681,3.851313,0.7098274,0.2905483,0.1699505
1237661852003008918,8.329455453345174e+18,STAR,3813,301,5,177,174.246597565666,45.2466693129539,0.0002592565,25.80089,0.02072608,1.658535,0.09959303,21.77139,0.001409219,1.470558,0.07760222,20.70348,0.08592951,1.380513,0.05368485,20.14812,0.09928186,1.297899,0.0398936,19.96013,0.06274962,1.227946,0.02967351,4.051485,1.091833,0.5691528,0.1982021
1237665098459840764,5.830143468643832e+18,STAR,4569,301,4,153,133.812340936841,24.1074241401279,1.250261e-05,21.87433,0.002192333,1.186592,0.1439867,20.82676,0.1088504,1.136008,0.1121935,20.7166,0.001102429,1.096123,0.07761492,20.6953,0.1385516,0.9780395,0.0576762,20.33125,1.013519,0.941157,0.0429005,1.079365,0.1447392,0.04123688,0.3788223
1237678859542855755,6.923202061803999e+18,STAR,7773,301,4,272,354.167066980223,12.5648497714866,6.167149e-06,24.8033,0.005368138,1.042443,0.3734368,21.15769,0.0001194277,1.005095,0.2909795,20.57347,1.823042e-05,0.8719149,0.2012983,20.36937,1.184606e-05,0.7677723,0.1495862,20.6038,0.0009673217,0.7728135,0.1112646,3.728073,0.6739044,0.2558098,-0.1961136
1237665429167210733,6.758962514367894e+18,STAR,4646,301,4,75,204.543724808654,28.9604650372037,0.0005718859,21.27918,0.3662044,1.435329,0.05855687,20.84443,0.08379858,1.312724,0.04562711,20.73664,0.07868581,1.226058,0.03156463,20.78228,0.1284284,1.142472,0.0234559,20.54234,0.0005191425,1.172432,0.01744688,0.4476852,0.1218472,-0.03752708,0.2459488
1237680069101814518,8.651540075866509e+18,STAR,8055,301,1,101,20.3547471299474,23.3338699606553,8.67069e-05,24.33221,0.0004930688,1.243338,0.274563,22.13025,0.07863505,1.091208,0.2139377,20.60308,0.04331413,0.9453496,0.1480011,19.58548,0.05500782,0.8609737,0.1099807,19.05457,0.09557381,0.986249,0.08180542,2.262587,1.593098,1.05562,0.5590935
1237680507724563373,8.035708548871901e+18,STAR,8157,301,2,89,354.805474305239,33.7605277043679,0.0001266983,22.75834,0.0001654632,1.960782,0.3420709,20.76933,0.1992746,1.726418,0.2665393,20.57074,0.07722249,1.348818,0.1843907,20.63361,0.2858523,1.23608,0.137022,20.7215,0.2255461,1.398401,0.1019192,2.064533,0.2807446,-0.01550293,-0.05278778
1237665227841274237,5.191756561408872e+18,STAR,4599,301,5,85,182.211798744485,33.2518541906022,0.0001921612,21.3199,0.2622446,1.290004,0.059356,20.80925,0.07868264,1.221284,0.0462498,20.68155,0.103553,1.218742,0.03199539,20.64519,0.01449754,1.118291,0.02377601,20.75914,0.2941054,1.031439,0.01768498,0.5237541,0.1419621,0.04457474,-0.1078548
1237678618501055002,4.85716473194403e+18,STAR,7717,301,3,474,21.6299405821173,2.13955340077552,0.0007822607,24.61632,0.0008949955,1.192081,0.1161472,21.20767,0.000440873,1.041384,0.09050108,20.69424,0.05237063,0.953657,0.06260823,20.49157,0.00191594,0.8157279,0.04652463,20.36599,0.1176023,0.8451222,0.03460578,3.434301,0.5413227,0.2187557,0.1374989
1237679079132168396,7.928840691693933e+18,STAR,7824,301,5,411,14.1543711662014,-4.19717957337747,0.0002063338,21.83225,0.2149503,1.739744,0.233352,20.76558,0.1153036,1.532528,0.1818263,20.64808,0.1895044,1.493237,0.1257866,20.90557,0.03360151,1.553871,0.09347293,20.93494,0.4822918,1.283052,0.06952668,1.118204,0.1735382,-0.2251778,-0.005420685
1237674650462192017,4.3236016959617966e+18,STAR,6793,301,4,78,172.247920439851,0.130804967808503,0.0008186267,21.83399,0.2387271,1.186743,0.09092945,21.05395,0.1381572,1.078473,0.07085162,20.71017,0.0899096,1.116287,0.04901482,20.5706,0.02679273,0.9533346,0.03642326,20.54693,0.07353209,0.9255579,0.02709222,0.8001194,0.3656178,0.1521587,0.03300095
1237662224077816261,1.2112633096106693e+19,STAR,3900,301,2,532,214.344292112201,35.5172321475763,8.15425e-07,22.98889,0.5863591,1.15591,0.07030752,21.33628,0.02131335,1.079456,0.05478315,20.67559,0.06981993,0.9463539,0.03789873,20.46416,0.08168294,0.9008629,0.02816281,20.32838,0.456362,1.016123,0.02094796,1.668139,0.6775723,0.2211685,0.142992
1237658302205591832,9.215518624848302e+18,STAR,2987,301,1,71,162.229827527339,56.8855267441071,2.895009e-05,23.0351,0.04028495,1.235838,0.03295665,22.36131,0.0001630652,1.215301,0.0256796,20.70232,0.09871699,1.259717,0.01776503,18.81462,0.05726302,1.307475,0.01320132,17.70641,0.07059111,1.299818,0.009819357,0.6810665,1.666899,1.892267,1.111591
1237667324330442856,7.291399371639509e+18,STAR,5087,301,6,211,184.156570448761,28.440713724391,0.000124634,22.85597,0.006991722,1.487234,0.08704803,20.99449,0.04413521,1.226573,0.06782724,20.71078,0.05097936,1.189448,0.04692257,20.56177,0.03293386,1.097188,0.0348685,20.57162,2.842898e-05,1.215875,0.02593576,1.880695,0.304615,0.1610661,-0.0009117126
1237674649928991145,4.3280703818503496e+18,STAR,6793,301,3,134,180.747092319663,-0.380498133780515,0.0005368037,21.86819,2.289052,1.274606,0.10734,20.96486,0.1868579,1.234964,0.0836386,20.65764,2.405377e-06,1.028468,0.0578608,20.55228,0.09271529,0.9638089,0.04299677,20.54951,0.0007305552,1.014545,0.0319817,0.9270325,0.3329887,0.1202278,0.01379013
1237663788486427397,4.1153706807318487e+18,STAR,4264,301,4,25,110.26379483927,40.506197189461,5.836016e-07,23.99771,0.1880503,1.4449,0.258586,20.97112,0.1382726,1.210323,0.2014885,20.65236,0.07313935,1.139971,0.1393888,20.58963,0.05441811,1.074161,0.1035808,20.26999,0.08202863,1.003748,0.0770451,3.083693,0.3808556,0.09853745,0.3461781
1237673311506989711,7.184408368957903e+18,STAR,6481,301,6,91,128.06682464071,44.0140232111101,0.0001081409,26.08866,0.02780106,1.580794,0.09765183,22.12064,4.659905e-06,1.349032,0.07608964,20.67347,0.2006235,1.216501,0.05263846,19.63207,0.1220778,1.020012,0.03911602,19.00459,0.1133505,1.127404,0.02909513,3.989578,1.470617,1.054922,0.6375065
1237680331645911540,7.043818489535287e+18,STAR,8116,301,2,318,15.1013949475653,28.8439806426671,7.46954e-05,21.02975,0.5842909,1.202852,0.2782682,20.42096,0.1293797,1.209768,0.2168247,20.58459,0.0004121039,0.9225123,0.1499983,20.65413,0.104953,0.8784613,0.1114648,20.58698,0.08885209,0.9811708,0.08290935,0.670229,-0.09680748,-0.03100204,0.09571075
1237651273494429939,4.14449372014499e+18,STAR,1350,301,5,114,120.271110307745,46.8677518699962,2.239903e-06,22.81626,0.9594816,1.423543,0.3119225,20.84234,0.1756302,1.354687,0.2430479,20.53337,0.104952,1.120202,0.1681394,20.3327,0.3369524,1.100891,0.1249456,20.44093,0.5679573,1.202767,0.09293658,2.042795,0.3838806,0.2438602,-0.07622528
1237666089516335612,8.580602604249436e+18,STAR,4800,301,2,43,18.8158091193215,18.2086753677512,0.0002170115,22.06901,0.3663122,1.450192,0.2601394,21.02874,0.1607195,1.304091,0.2026989,20.64494,1.239455e-06,1.215955,0.1402262,20.56536,0.08088803,1.069085,0.1042031,20.37971,4.874365e-05,1.152512,0.07750794,1.097708,0.44627,0.1156025,0.212347
1237668348681322733,5.861631828822348e+18,STAR,5326,301,2,229,234.376814667091,10.9341754606515,0.0003848826,21.50268,0.714929,1.585798,0.1880078,20.64548,0.002839207,1.398103,0.1464944,20.63354,0.004394483,1.247492,0.1013442,20.53874,0.1248494,1.147235,0.07530957,20.43462,0.009909449,1.198641,0.05601649,0.8987103,0.05709839,0.1208267,0.1234131
1237671123231506574,6.006809694550905e+18,STAR,5972,301,2,249,153.016395976325,14.1574220799663,0.0006651452,24.93404,0.0004753405,1.417849,0.1979225,20.88435,0.0005596075,1.307525,0.1542199,20.62165,0.1158375,1.135493,0.1066886,20.37962,0.0001828203,1.079794,0.07928108,20.42545,0.001259701,1.181833,0.05897056,4.093391,0.3102283,0.2694416,-0.02552414
1237666408479065110,1.401852374774999e+18,STAR,4874,301,4,980,83.6617065198116,0.377912646386554,8.558145e-05,22.65652,0.7051965,1.117582,1.550139,21.23903,0.002221113,1.058296,1.207858,19.8712,0.06434375,1.039198,0.8355903,18.51591,0.05690503,0.8748604,0.6209331,17.85543,0.08277969,0.8907778,0.4618602,1.759771,1.740099,1.569948,0.8195477
1237671931746582756,6.033918702482903e+18,STAR,6160,301,4,58,165.49122816293,9.67935427485753,3.013338e-05,21.43807,0.2360416,1.433913,0.1250332,20.97529,0.1563403,1.221486,0.09742505,20.67961,0.0002843042,0.9998529,0.0673982,20.66058,0.1521559,1.004532,0.05008408,20.36716,0.1157093,0.9870788,0.03725336,0.4903793,0.3257141,0.03634071,0.3062496
1237671764785562038,4.270622546771333e+18,STAR,6121,301,5,147,190.776487596759,-2.21387718423474,8.320973e-05,21.8327,2.415401,1.203024,0.1351721,20.92905,0.1327978,1.116814,0.1053252,20.65572,1.916569e-06,0.9133322,0.07286348,20.63776,0.08192946,0.7840357,0.05414537,20.38408,0.2024139,0.9156491,0.04027421,0.9334965,0.3057976,0.03667831,0.2675495
1237664093441557253,1.2808499165442363e+19,STAR,4335,301,4,215,142.510210345854,31.7612228949655,0.0004693054,22.73355,2.027915,1.214013,0.09044106,21.25122,0.1062981,1.298277,0.07047106,20.71019,0.08467498,1.116874,0.04875155,20.53377,0.0999674,1.081061,0.03622762,20.33162,0.001867452,1.036292,0.0269467,1.502306,0.5627441,0.1889496,0.2114277
1237667431180140778,7.215025644220207e+18,STAR,5112,301,5,400,171.239058964678,27.5991508315015,0.0002453347,21.41014,4.799828e-05,1.278372,0.06637637,20.84104,0.1454673,1.191317,0.05172002,20.69736,0.0655601,1.215622,0.03577967,20.64864,0.1400411,1.118286,0.02658813,20.66061,0.003498793,1.042056,0.01977668,0.5837555,0.1596241,0.0579071,-0.005161285
1237662224056123862,1.151925470732041e+19,STAR,3900,301,2,201,152.821829591617,34.4950776799206,0.0001782553,25.97853,0.04305774,1.447158,0.05555074,22.19541,0.1754323,1.314847,0.04328476,20.68226,0.2696885,1.354061,0.02994419,19.58416,0.01657812,1.124701,0.02225175,18.92302,0.1578447,1.220935,0.01655121,3.795385,1.526487,1.105793,0.6668453
1237664853640806952,4.338237564983202e+18,STAR,4512,301,4,63,206.484088743406,35.7516567080599,9.805996e-05,22.50569,1.533629,1.026386,0.04333805,21.00218,0.0001126992,1.201756,0.03376871,20.69743,0.06760445,1.013439,0.02336104,20.54498,0.05785368,0.9126795,0.01735975,20.66019,0.1651231,0.9723182,0.01291247,1.513079,0.3151608,0.1584511,-0.1107674
1237658423009018641,5.400015888845132e+18,STAR,3015,301,2,185,141.85167684536,5.06141616694174,0.0001726387,24.52704,0.0001290967,1.590586,0.2265981,21.99654,0.6657008,1.434654,0.1765637,20.65092,1.189633,1.390153,0.122146,19.41472,0.3048965,1.200395,0.09076755,18.9218,0.000190255,1.165404,0.06751438,2.580536,1.400043,1.26757,0.5161762
1237664879414280394,2.1866362148476948e+18,STAR,4518,301,4,119,145.034292168477,30.8438154905883,9.043343e-05,23.92023,0.003579069,1.252351,0.07685346,22.31706,0.2584852,1.20863,0.0598837,20.69885,0.08201465,1.164982,0.04142727,18.54519,2.115074e-05,1.071551,0.0307849,17.33301,0.02164075,1.017091,0.02289831,1.620134,1.636673,2.164305,1.22006
1237668272447488107,6.182356347004408e+18,STAR,5308,301,4,257,231.122694288343,14.5561546323292,0.0001012614,22.62021,0.004697133,1.126816,0.1896724,20.81182,5.19368e-05,1.257872,0.1477914,20.66205,0.0001101677,0.9616513,0.1022414,20.72644,0.07868507,0.8811234,0.07597635,20.53335,0.002393833,0.9458383,0.05651245,1.850277,0.1953144,-0.03811836,0.2125492
